id,name,tax_payer_company/id,tax_payer_partner/id,withholding_calc_id/id,withholding_id/id,withholding_cate_product/id
R929,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R930,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R931,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R932,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R933,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R934,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R935,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R936,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R937,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R938,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R939,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R940,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R941,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R942,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R943,RETENCION 1% Renta Ventas 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w68,withholding_odoo.3,withholding_odoo.category_16
R944,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R945,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R946,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R947,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R948,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R949,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R950,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R951,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R952,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R953,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R954,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R955,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R956,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R957,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R958,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R959,RETENCION 0% Renta Ventas 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w69,withholding_odoo.3,withholding_odoo.category_23
R960,RETENCION 1.75% Renta Ventas 351,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_13,withholding_odoo.w70,withholding_odoo.3,withholding_odoo.category_32
R961,RETENCION 1.75% Renta Ventas 351,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_13,withholding_odoo.w70,withholding_odoo.3,withholding_odoo.category_32
R962,RETENCION 1.75% Renta Ventas 351,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_13,withholding_odoo.w70,withholding_odoo.3,withholding_odoo.category_32
